participant_id,participant_folder,timestamp_raw,timestamp_iso,source_log,source_log_full_path,block,block_type,block_index_within_type,global_block_order,trial_idx_in_block,trial_idx_global,order_condition,question_id,question_number,question_year,question_field,question_type_log_clean,metadata_question_type,correct_answer,enem_correctness,total_word_count,sentence_count,sentence_length,question_itself_translated,chosen_answer,participant_correct,response_status,answer_available,t_text_on,t_stem_on,t_options_on,t_answer,rt_text_to_stem,rt_stem_to_options,rt_options_to_answer,rt_text_to_answer,rt_stem_to_answer,sec_per_word,sec_per_sentence,metadata_matched,metadata_type_matches_log,metadata_year_matches_log,metadata_field_matches_log,quality_flags,trial_notes,block_type_from_block,question_type_log,t_iti,rt_from_phase_answer,option_view_time,chosen_answer_raw,answer_marker_name,n_answer_rows,n_button_click_rows,button_click_times_json,metadata_question_year,metadata_question_field,metadata_question_number,question_text_translated,question_option_A_translated,question_option_B_translated,question_option_C_translated,question_option_D_translated,question_option_E_translated,metadata_validation_flags
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,C4,Concrete,4,4,3,12,ConcreteFirst,2020_CH_59,59,2020,CH,Concrete,Concrete,C,0.4582523423350119,68.0,4.0,17.0,The geological structures indicated in the text are economically important for Brazil as they concentrate,E,0,ANSWERED_VALID,True,1711.291498,1736.278275,1742.816288,1775.979172,24.986776999999847,6.538013000000092,33.162884000000076,64.68767400000002,39.70089700000017,0.951289323529412,16.171918500000004,True,True,True,True,,ITI duration: 3.74s,Concrete,concrete,1711.278981,33.162926799966954,33.162917,E,ANS_E,1,2,"[24.860198, 6.406363]",2020,CH,59,"Ancient shields or crystalline massifs are immense blocks of ancient rocks. These shields are made up of crystalline rocks (magmatic-plutonic), formed in Precambrian eras, or metamorphic rocks (sedimentary material) from the Paleozoic. They are resistant, stable, but quite worn. They correspond to 36% of the territorial area and are divided into two large portions: the Guiana Shield (northern Amazon Plain) and the Brazilian Shield (central-eastern portion of Brazil).",hot springs.,rock salt outcrops.,deposits of metallic minerals.,agricultural limestone deposits.,fossil fuel reserves.,
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,C5,Concrete,5,5,1,13,ConcreteFirst,2017_CH_68,68,2017,CH,Concrete,Concrete,A,0.2069303968327291,49.0,1.0,49.0,The described process occurs in a biogeographic area with a predominance of vegetation,D,0,ANSWERED_VALID,True,1915.223492,1952.309975,1966.897191,1995.728055,37.08648299999982,14.587216000000126,28.83086400000002,80.50456299999996,43.418080000000145,1.6429502653061216,80.50456299999996,True,True,True,True,,ITI duration: 4.67s,Concrete,concrete,1915.214549,28.830900000059046,28.830875,D,ANS_D,1,2,"[36.961297, 14.455863]",2017,CH,68,"By destroying a landscape of trees with twisted trunks, leaves and rough shrubs on acidic soils, often laterized or taken on by the bizarre shapes of termite mounds, this modernization linearizes and apparently does not allow us to question the modernist pretension that the form must follow the function.",tropophilic and tropical climate.,xerophilic and semi-arid climate.,hydrophilic and equatorial climate.,aciculifoliate and subtropical climate.,semi-deciduous and humid tropical climate.,
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,C5,Concrete,5,5,2,14,ConcreteFirst,2017_CH_47,47,2017,CH,Concrete,Concrete,D,0.527917465166208,62.0,2.0,31.0,"The position taken by UNESCO, from 1948 onwards, was motivated by recent events, among which the",D,1,ANSWERED_VALID,True,1999.397811,2024.898612,2030.68085,2060.95087,25.50080099999991,5.782238000000007,30.27002000000016,61.553059000000076,36.052258000000165,0.9927912741935496,30.776529500000038,True,True,True,True,,ITI duration: 3.14s,Concrete,concrete,1999.385206,30.27006030001212,30.270049,D,ANS_D,1,2,"[25.376619, 5.641124]",2017,CH,47,"After the Universal Declaration of Human Rights by the UN in 1948, UNESCO published studies by scientists from around the world that disqualified racist doctrines and demonstrated the unity of the human race. Since then, most European scientists themselves have come to recognize the discriminatory nature of the white man's alleged racial superiority and to condemn the aberrations committed in his name.",Japanese attack on the American military base at Pearl Harbor.,triggering of the Cold War and new rivalries between nations.,death of millions of soldiers in the fighting of the Second World War.,execution of Jews and Slavs imprisoned in Nazi ghettos and concentration camps.,dropping of atomic bombs on Hiroshima and Nagasaki by US forces.,
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,C5,Concrete,5,5,3,15,ConcreteFirst,2017_CH_69,69,2017,CH,Concrete,Concrete,E,0.283977091362474,62.0,4.0,15.5,"The territorialization of a production unit depends on several locational factors. From reading the text, the determining factor for the installation of oil refineries is the proximity to",D,0,ANSWERED_VALID,True,2065.117965,2088.676152,2111.741328,2151.303417,23.55818700000009,23.065176000000065,39.562089000000014,86.18545200000017,62.62726500000008,1.3900879354838738,21.546363000000042,True,True,True,True,,ITI duration: 3.62s,Concrete,concrete,2065.092114,39.56212969997432,39.562121,D,ANS_D,1,2,"[23.428098, 22.933316]",2017,CH,69,"The installation of a refinery follows several technical factors. One of the most important is the location, which must be close to both consumption centers and production areas. Petrobras has refineries strategically distributed across the country. They are responsible for processing millions of barrels of oil per day, supplying the market with derivatives that can be obtained from national or imported oil.",headquarters of petrochemical companies.,derivative import zones,technological development hubs.,areas of labor agglomerations.,spaces with circulation infrastructure.,
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,A1,Abstract,1,6,1,16,ConcreteFirst,2020_LC_31,31,2020,LC,Abstract,Abstract,E,0.4478960422147685,127.0,5.0,25.4,"Due to the characteristics of the text read, which deals with the consequences of losing a pet, it is considered to fit into the genre",E,1,ANSWERED_VALID,True,2337.52016,2382.978848,2391.634356,2411.064307,45.458688000000166,8.655507999999827,19.429951000000074,73.54414700000007,28.0854589999999,0.5790877716535439,14.708829400000013,True,True,True,True,,ITI duration: 3.85s,Abstract,abstract,2337.499227,19.42999500001315,19.429986,E,ANS_E,1,2,"[45.331718, 8.521415]",2020,LC,31,"Woman has clinically broken heart after dog dies
As The New England Journal of Medicine explains, the patient, named Joanie Simpson, had signs of a heart attack, such as chest pain and high blood pressure, and had problems with her coronary arteries. When doctors performed an echocardiogram, they found the problem: Takotsubo cardiomyopathy, known as broken heart syndrome.
This medical condition typically occurs in postmenopausal women and may be preceded by a very stressful or emotional event. In these cases, the heart presents a transient dyskinetic movement of the anterior wall of the left ventricle, with accentuation of the kinetics of the ventricular base, according to a Brazilian medical article that reports a similar case. Simpson was sent home after two days and started taking regular medication.","short story, as it shows the life story of Joanie Simpson.","testimony, as it exposes the suffering of the animal's owner.","report, as it scientifically discusses cardiomyopathy.","report, as it narrates a stressful event experienced by the patient.","news, as it discloses facts about broken heart syndrome.",
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,A1,Abstract,1,6,2,17,ConcreteFirst,2022_CH_71,71,2022,CH,Abstract,Abstract,A,0.444068288594161,59.0,3.0,19.67,"In contemporary societies, it consists of a violation of the basic principle stated in the text:",A,1,ANSWERED_VALID,True,2415.963958,2437.302906,2443.592309,2536.394206,21.338948000000073,6.28940300000022,92.80189699999983,120.43024800000012,99.09130000000005,2.0411906440677985,40.14341600000004,True,True,True,True,,ITI duration: 4.37s,Abstract,abstract,2415.954964,92.8019330999814,92.801924,A,ANS_A,1,2,"[21.212028, 6.154415]",2022,CH,71,"The basic principle of the rule of law is the elimination of discretion in the exercise of public powers, with the consequent guarantee of individuals' rights before these powers. Rule of law means that no individual, president or ordinary citizen is above the law. Democratic governments exercise authority through law and are themselves subject to constraints imposed by law.",Suppression of elections for political representatives.,Intervention in areas of vulnerability by the Church.,Dissemination of social projects in universities.,Expansion of income concentration processes.,Regulation of labor relations by the Legislature.,
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,A1,Abstract,1,6,3,18,ConcreteFirst,2020_CH_77,77,2020,CH,Abstract,Abstract,A,0.2928950929249277,79.0,1.0,79.0,"In the fragment, Aristotle promotes a reflection that associates two essential elements to the discussion about community life, namely:",A,1,ANSWERED_VALID,True,2541.544213,2571.316151,2579.389107,2638.678038,29.771937999999864,8.072955999999976,59.28893100000005,97.13382499999989,67.36188700000002,1.2295420886075936,97.13382499999989,True,True,True,True,,ITI duration: 4.62s,Abstract,abstract,2541.534358,59.28896859998349,59.288957,A,ANS_A,1,2,"[29.64412, 7.937393]",2020,CH,77,"We see that every city is a kind of community, and every community is formed with a view to some good, since all the actions of all men are carried out with a view to what seems to them a good; If all communities aim at some good, it is evident that the most important of them all and which includes all the others has this objective more than all and aims at the most important of all goods.","Ethics and politics, as they lead to eudaimonia.","Rhetoric and language, as they take care of the speeches in the agora.","Metaphysics and ontology, as they deal with first philosophy.","Democracy and society, as they refer to social relations.","Generation and corruption, as they encompass the field of physis.",
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,A2,Abstract,2,7,1,19,ConcreteFirst,2022_CH_47,47,2022,CH,Abstract,Abstract,E,0.4736677315356127,114.0,4.0,28.5,"In the excerpt, philosopher Hannah Arendt shows the importance of language in the process of",C,0,ANSWERED_VALID,True,2760.049772,2799.694598,2807.467212,2858.775878,39.644826000000194,7.772613999999976,51.3086659999999,98.72610600000007,59.08127999999988,0.8660184736842111,24.681526500000018,True,True,True,True,,ITI duration: 4.68s,Abstract,abstract,2760.03333,51.30870560009498,51.308696,C,ANS_C,1,2,"[39.518986, 7.639687]",2022,CH,47,"Whenever the relevance of speech comes into play, the issue becomes political by definition, as it is speech that makes man a political being. And everything that men do, know or experience only makes sense to the extent that it can be discussed. There will, perhaps, be truths that go beyond language and that can be of great relevance to man in the singular, that is, to man who, whatever he may be, is not a political being. But men in the plural, that is, men who live and move and act in this world, can only experience the meaning of things because they can speak and be intelligible among themselves and with themselves.",understanding of culture.,increased creativity.,perception of individuality.,improvement of technique.,construction of sociability.,
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,A2,Abstract,2,7,2,20,ConcreteFirst,2022_CH_60,60,2022,CH,Abstract,Abstract,B,0.4528563111830808,89.0,4.0,22.25,"Contrary to the prevailing view about the technological impact on human relationships, the text reveals that cell phones can play a role",E,0,ANSWERED_VALID,True,2864.081878,2908.860603,2933.199365,3009.468752,44.77872500000012,24.33876199999986,76.26938700000028,145.38687400000026,100.60814900000014,1.6335603820224749,36.346718500000065,True,True,True,True,,ITI duration: 4.77s,Abstract,abstract,2864.06676,76.26942320005037,76.269414,E,ANS_E,1,2,"[44.654047, 24.203448]",2022,CH,60,"An experiment called FunFit was developed with the aim of making members of a local community become more physically active. All study participants were linked to two other community members who would receive small cash incentives to encourage them to increase their physical activity, which was measured by accelerometers on state-issued cell phones. Thus, if the person walked more than usual, his acquaintances would receive the money. The results were astonishing: the scheme proved to be four to eight times more effective than the method of offering individual incentives.","recreational, promoting leisure in integrated networks.","social, encouraging reciprocity through digital means.","labor, converting the developer into an end user.","commercial, directing the choice for industrialized products.","cognitive, favoring virtual tools.",
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,A2,Abstract,2,7,3,21,ConcreteFirst,2021_CH_83,83,2021,CH,Abstract,Abstract,A,0.4347480454401885,120.0,3.0,40.0,"For the Woyo people, the cultural artifacts mentioned in the text fulfill the function of a",A,1,ANSWERED_VALID,True,3014.894544,3057.504997,3062.183127,3087.822596,42.61045299999978,4.678129999999783,25.63946900000019,72.92805199999975,30.317598999999973,0.6077337666666646,24.309350666666585,True,True,True,True,,ITI duration: 4.89s,Abstract,abstract,3014.876324,25.63954200001899,25.639533,A,ANS_A,1,2,"[42.483979, 4.538837]",2021,CH,83,"Among several African peoples, particularly in the ancient Kingdom of Congo, there is graphic evidence that writing took various forms. An example of this are the pot lids carved in bas-relief from the Woyo people (Cabinda region), with everyday scenes and proverbs, drawings in the earth or sand, images engraved or inscribed on the chief's staffs or on sacred stones, but, above all,  movements of the human body inscribed in a familiar gesture. Among Woyo there was a custom for parents to offer their children carved pot lids, conveying a kind of message, with coded signs that translated guidelines for achieving a good marital relationship, being sensible in choosing a spouse and being alert to the difficulties of the marriage.",pedagogy of social customs.,imposition of forms of communication.,devaluation of youth behaviors.,destitution of the values ​​of marriage.,ethnography of religious celebrations.,
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,A3,Abstract,3,8,1,22,ConcreteFirst,2021_CH_51,51,2021,CH,Abstract,Abstract,A,0.4690162788304226,56.0,3.0,18.67,"Considering the debate on water security, the proposal presented in the text is based on",C,0,ANSWERED_VALID,True,3181.526798,3214.211864,3218.522331,3269.67999,32.685066000000006,4.310467000000244,51.15765899999997,88.15319200000022,55.46812600000021,1.5741641428571467,29.384397333333407,True,True,True,True,,ITI duration: 4.36s,Abstract,abstract,3181.517485,51.157702399999835,51.157692,C,ANS_C,1,2,"[32.559307, 4.175816]",2021,CH,51,"Fair prices and water use authorizations must adequately ensure that water withdrawal, as well as effluent return, maintain efficient and environmentally sustainable operations, in a way that is adaptable to the peculiarities and needs of industry and large-scale irrigation, as well as agricultural activities on a small scale and subsistence.
UNESCO. United Nations World Development Report",equitable distribution of supply.,monitoring urban supply.,rationing of river capacity.,gradual revitalization of soils.,generation of recyclable products.,
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,A3,Abstract,3,8,2,23,ConcreteFirst,2020_CH_76,76,2020,CH,Abstract,Abstract,B,0.315717226144949,78.0,6.0,13.0,The text discusses the role played by a standard in creating an environment conducive to,E,0,ANSWERED_VALID,True,3273.651257,3306.230939,3311.770652,3378.495634,32.57968200000005,5.53971300000012,66.72498199999973,104.8443769999999,72.26469499999985,1.344158679487178,17.474062833333317,True,True,True,True,,ITI duration: 3.44s,Abstract,abstract,3273.635649,66.72504160006065,66.725032,E,ANS_E,1,2,"[32.455229, 5.407795]",2020,CH,76,"“The main characteristic of the social situation of Anglo-Americans is its eminently democratic character. I previously stated that a very great equality reigned among the emigrants who went to settle in New England. The influence of succession laws contributed to this. Established in one way, succession laws bring together, concentrate and group property and power into one. Established by other principles, they produce the opposite: they divide, share and disseminate goods and power.”
(TOCQUEVILLE, A. Democracy in America.",use of slave labor.,consolidation of bourgeois values.,banning religious dissent.,containment of nationalist identification.,hierarchization of economic agents.,
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,A3,Abstract,3,8,3,24,ConcreteFirst,2021_CH_65,65,2021,CH,Abstract,Abstract,A,0.6866014614393652,70.0,3.0,23.33,"In the text, the author presents ethical guidelines that correspond to the",A,1,ANSWERED_VALID,True,3382.777804,3398.317426,3416.407263,3483.479237,15.539622000000236,18.08983699999999,67.07197399999995,100.70143300000018,85.16181099999994,1.4385919000000025,33.567144333333395,True,True,True,True,,ITI duration: 3.76s,Abstract,abstract,3382.768105,67.07201569993049,67.072006,A,ANS_A,1,2,"[15.414098, 17.954959]",2021,CH,65,"At the same time, thanks to the ample opportunities I had to observe the middle class, your adversary, I quickly concluded that you are right, entirely right, in not expecting any help from them. Their interests are diametrically opposed to yours, even if she incessantly seeks to affirm the opposite and wants to persuade you that they feel the greatest sympathy for your fate. But their actions belie her words.",class struggle concept.,foundation of the idea of ​​surplus value.,foundations of the scientific method.,paradigms of the inquiry process.,domains of commodity fetishism.,
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,A4,Abstract,4,9,1,25,ConcreteFirst,2021_CH_86,86,2021,CH,Abstract,Abstract,A,0.5558420311097073,60.0,1.0,60.0,"This allegorical construction of Descartes, regarding the epistemological condition of philosophy, has as its goal",A,1,ANSWERED_VALID,True,3602.69356,3632.448528,3641.788426,3684.131066,29.754967999999735,9.339898000000176,42.34263999999985,81.43750599999976,51.68253800000002,1.3572917666666626,81.43750599999976,True,True,True,True,,ITI duration: 3.93s,Abstract,abstract,3602.68416,42.34268040000461,42.342671,A,ANS_A,1,2,"[29.628813, 9.205619]",2021,CH,86,"Philosophy is like a tree, whose roots are metaphysics; the trunk, physics, and the branches that come out of the trunk are all the other sciences, which are reduced to three main ones: medicine, mechanics and morals,
understanding morality as the highest and most perfect because it presupposes integral knowledge of other sciences, and is the last degree of wisdom.",sustain the essential unity of knowledge.,refute the fundamental element of beliefs.,boost speculative thinking.,welcome the experimental method.,encourage the suspension of judgments.,
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,A4,Abstract,4,9,2,26,ConcreteFirst,2019_CH_64,64,2019,CH,Abstract,Abstract,C,0.604244682645566,107.0,11.0,9.73,"In contrast to an idealized interpretation, the text points to the following fundamental dimension of modern science:",C,1,ANSWERED_VALID,True,3688.099979,3720.331973,3727.57364,3737.604975,32.23199399999976,7.241667000000234,10.031335000000126,49.50499600000012,17.27300200000036,0.4626635140186927,4.500454181818193,True,True,True,True,,ITI duration: 3.44s,Abstract,abstract,3688.087524,10.031375000020489,10.031365,C,ANS_C,1,2,"[32.10688, 7.106817]",2019,CH,64,"Legend has it that on a beautiful sunny day, Newton was relaxing under an apple tree. Birds chirped in his ears. There was a gentle breeze. He dozed for a few minutes. Suddenly, an apple fell on his head and he woke up with a start. He looked up. “Surely a bird or a squirrel knocked the apple from the tree,” he guessed. But there were no birds or tree squirrels nearby. He then thought: “Just a few minutes ago, the apple was hanging on the tree. No external force made her fall. There must be some underlying force that causes things to fall to the earth.”",Falsification of theses.,Denial of observation.,Proposing hypotheses.,Contemplation of nature.,Universalization of conclusions.,
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,A4,Abstract,4,9,3,27,ConcreteFirst,2019_CH_56,56,2019,CH,Abstract,Abstract,D,0.3926106536218327,72.0,2.0,36.0,The dynamics of transformation of the geography of industries described expose the complementarity between spatial dispersion and,D,1,ANSWERED_VALID,True,3741.841782,3768.762153,3783.565264,3806.5451,26.92037100000016,14.803110999999717,22.979835999999978,64.70331799999985,37.782946999999695,0.8986571944444424,32.35165899999993,True,True,True,True,,ITI duration: 3.70s,Abstract,abstract,3741.8296,22.979875099961646,22.979865,D,ANS_D,1,2,"[26.792199, 14.670124]",2019,CH,56,"The global restructuring of the industry, conditioned by the global value chain management strategies of large transnational groups, promoted a strong shift in the production process, even entire industrial plants, and redirected production and investment flows. However, the increase in the participation of developing countries in the global product occurred quite asymmetrically when comparing the dynamism of East Asian countries with that of other countries, especially Latin Americans, in the period 1980-2000.",technological autonomy.,supply crises.,political decentralization.,economic concentration.,profit sharing.,
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,A5,Abstract,5,10,1,28,ConcreteFirst,2021_CH_57,57,2021,CH,Abstract,Abstract,D,0.304245910773413,44.0,2.0,22.0,"The text indicates that, in capitalism, the satisfaction of personal desires is influenced by",B,0,ANSWERED_VALID,True,4032.326162,4056.481171,4068.838034,4127.911061,24.155009000000064,12.356862999999976,59.07302699999991,95.58489899999995,71.42988999999989,2.172384068181817,47.792449499999975,True,True,True,True,,ITI duration: 3.32s,Abstract,abstract,4032.316433,59.07306399999652,59.073054,B,ANS_B,1,2,"[24.030435, 12.22244]",2021,CH,57,"In the most highly developed sectors of contemporary society, the transplantation of social to individual needs is so effective that the difference between them appears purely theoretical. Creatures recognize themselves in their merchandise; they find their soul in their automobile, walk-up apartments, kitchen utensils.",state disclosure policies.,controlled consumption incentives.,collective organization prescriptions.,subjective identification mechanisms.,rationalized repressions of narcissism.,
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,A5,Abstract,5,10,2,29,ConcreteFirst,2019_CH_65,65,2019,CH,Abstract,Abstract,A,0.3433019991514724,88.0,3.0,29.33,The text points to an innovation in political theory in the modern era defined by the distinction between:,A,1,ANSWERED_VALID,True,4133.262371,4157.815211,4164.473231,4210.947085,24.552840000000288,6.658019999999851,46.47385399999985,77.68471399999999,53.1318739999997,0.8827808409090907,25.894904666666662,True,True,True,True,,ITI duration: 4.82s,Abstract,abstract,4133.250536,46.473887000000104,46.473878,A,ANS_A,1,2,"[24.427253, 6.522877]",2019,CH,65,"For Machiavelli, when a man decides to tell the truth at the risk of his own physical integrity, such a decision concerns only his person. But if that same man is a head of state, personal criteria are no longer adequate to decide on actions whose consequences become so broad, since the damage will not only be individual, but collective. In this case, depending on the circumstances and the ends to be achieved, it can be decided that the best thing for the common good is to lie.",ideality and effectiveness of morality.,nullity and preservation of freedom.,illegality and legitimacy of the ruler.,verifiability and possibility of truth.,objectivity and subjectivity of knowledge.,
PID007,PID007,20251113_163330,2025-11-13 16:33:30,enem_blocks_pid007_20251113_163330.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 13-11-25/PID007/enem_blocks_pid007_20251113_163330.csv,A5,Abstract,5,10,3,30,ConcreteFirst,2022_CH_51,51,2022,CH,Abstract,Abstract,E,0.2543846345770937,91.0,5.0,18.2,What structural change is the result of the form of economic organization described in the text?,A,0,ANSWERED_VALID,True,4216.099909,4242.334637,4250.723178,4297.750482,26.23472800000036,8.38854100000026,47.027304000000186,81.6505730000008,55.415845000000445,0.8972590439560528,16.33011460000016,True,True,True,True,,ITI duration: 4.63s,Abstract,abstract,4216.086741,47.027338700019754,47.02733,A,ANS_A,1,2,"[26.110107, 8.257008]",2022,CH,51,"A new economy emerged on a global scale in the last quarter of the 20th century. I call it informational, to identify its fundamental and differentiated global and network characteristics and emphasize their interconnection. It is informational because it basically depends on its ability to efficiently generate, process and apply knowledge-based information. It is global because its components are organized on a global scale, directly or through a network of connections between economic agents. It is a network because it is based on a global network of interactions between business networks.",Series manufacturing.,Expansion of stocks.,Weakening of cartels.,Standardization of goods.,Deterritorialization of production.,
PID008,PID08,20251114_124523,2025-11-14 12:45:23,enem_blocks_PID08_20251114_124523.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/enem_blocks_PID08_20251114_124523.csv,A1,Abstract,1,1,1,1,AbstractFirst,2022_CH_60,60,2022,CH,Abstract,Abstract,B,0.4528563111830808,89.0,4.0,22.25,"Contrary to the prevailing view about the technological impact on human relationships, the text reveals that cell phones can play a role",C,0,ANSWERED_VALID,True,185.421525,212.493763,221.835104,268.156174,27.072238,9.341341,46.32107000000002,82.73464900000002,55.66241100000002,0.9296027977528092,20.683662250000005,True,True,True,True,,ITI duration: 4.55s,Abstract,abstract,185.39394,46.32111060002353,46.321102,C,ANS_C,1,2,"[26.944224, 9.186775]",2022,CH,60,"An experiment called FunFit was developed with the aim of making members of a local community become more physically active. All study participants were linked to two other community members who would receive small cash incentives to encourage them to increase their physical activity, which was measured by accelerometers on state-issued cell phones. Thus, if the person walked more than usual, his acquaintances would receive the money. The results were astonishing: the scheme proved to be four to eight times more effective than the method of offering individual incentives.","recreational, promoting leisure in integrated networks.","social, encouraging reciprocity through digital means.","labor, converting the developer into an end user.","commercial, directing the choice for industrialized products.","cognitive, favoring virtual tools.",
PID008,PID08,20251114_124523,2025-11-14 12:45:23,enem_blocks_PID08_20251114_124523.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/enem_blocks_PID08_20251114_124523.csv,A1,Abstract,1,1,2,2,AbstractFirst,2019_CH_64,64,2019,CH,Abstract,Abstract,C,0.604244682645566,107.0,11.0,9.73,"In contrast to an idealized interpretation, the text points to the following fundamental dimension of modern science:",C,1,ANSWERED_VALID,True,273.452916,288.86638,295.441009,317.198289,15.413463999999976,6.574629000000016,21.75727999999998,43.74537299999997,28.331908999999996,0.4088352616822427,3.9768520909090883,True,True,True,True,,ITI duration: 4.75s,Abstract,abstract,273.429789,21.75732670002617,21.757315,C,ANS_C,1,2,"[15.283568, 6.435188]",2019,CH,64,"Legend has it that on a beautiful sunny day, Newton was relaxing under an apple tree. Birds chirped in his ears. There was a gentle breeze. He dozed for a few minutes. Suddenly, an apple fell on his head and he woke up with a start. He looked up. “Surely a bird or a squirrel knocked the apple from the tree,” he guessed. But there were no birds or tree squirrels nearby. He then thought: “Just a few minutes ago, the apple was hanging on the tree. No external force made her fall. There must be some underlying force that causes things to fall to the earth.”",Falsification of theses.,Denial of observation.,Proposing hypotheses.,Contemplation of nature.,Universalization of conclusions.,
PID008,PID08,20251114_124523,2025-11-14 12:45:23,enem_blocks_PID08_20251114_124523.csv,/home/thiago/Documents/fnirs/simple/sessions/Sessions 14-11-25/PID08/enem_blocks_PID08_20251114_124523.csv,A1,Abstract,1,1,3,3,AbstractFirst,2022_CH_51,51,2022,CH,Abstract,Abstract,E,0.2543846345770937,91.0,5.0,18.2,What structural change is the result of the form of economic organization described in the text?,D,0,ANSWERED_VALID,True,321.258315,358.052478,366.792425,412.582412,36.794163000000026,8.739946999999972,45.789986999999996,91.324097,54.52993399999997,1.0035615054945055,18.2648194,True,True,True,True,,ITI duration: 3.52s,Abstract,abstract,321.237937,45.79003609996289,45.790023,D,ANS_D,1,2,"[36.666554, 8.605576]",2022,CH,51,"A new economy emerged on a global scale in the last quarter of the 20th century. I call it informational, to identify its fundamental and differentiated global and network characteristics and emphasize their interconnection. It is informational because it basically depends on its ability to efficiently generate, process and apply knowledge-based information. It is global because its components are organized on a global scale, directly or through a network of connections between economic agents. It is a network because it is based on a global network of interactions between business networks.",Series manufacturing.,Expansion of stocks.,Weakening of cartels.,Standardization of goods.,Deterritorialization of production.,
